team,map_name,pistol_round_win_rate,n_pistol_rounds,ct_win_rate,n_ct_rounds,t_win_rate,n_t_rounds
AntyDPM,Ancient,0.5,2,0.25,12,0.5,8
AntyDPM,Anubis,0.5,2,0.25,12,0.6363636363636364,11
Arcade,Ancient,0.5,2,0.5714285714285714,7,0.16666666666666666,12
Arcade,Anubis,0.5,4,0.5,14,0.5833333333333334,24
Arcade,Dust2,0.75,4,0.5,24,0.4090909090909091,22
Arcade,Inferno,0.16666666666666666,6,0.35714285714285715,28,0.4722222222222222,36
Arcade,Mirage,0.75,8,0.7894736842105263,38,0.4473684210526316,38
Arcade,Nuke,0.5,8,0.5652173913043478,46,0.5106382978723404,47
Arf Squad fe,Dust2,0.5,2,0.5,12,1.0,7
Arf Squad fe,Inferno,0.5,2,0.25,12,0.75,12
Arf Squad fe,Mirage,0.5,2,0.8888888888888888,9,0.4166666666666667,12
Argentina,Ancient,1.0,2,0.6363636363636364,11,0.5,12
Argentina,Dust2,0.5,2,0.8333333333333334,12,0.75,4
Argentina,Inferno,0.75,4,0.21739130434782608,23,0.5789473684210527,19
Argentina,Mirage,1.0,2,1.0,4,0.75,12
Argentina fe,Ancient,0.0,2,0.3333333333333333,12,0.5833333333333334,12
Argentina fe,Anubis,0.5,2,0.2222222222222222,9,0.5,12
Argentina fe,Mirage,0.5,2,0.4166666666666667,12,0.25,8
Arrival Seven,Ancient,0.4,10,0.52,50,0.36666666666666664,60
Arrival Seven,Dust2,0.6666666666666666,6,0.47058823529411764,17,0.4722222222222222,36
Arrival Seven,Inferno,0.625,8,0.3157894736842105,38,0.6176470588235294,34
Arrival Seven,Mirage,0.3,10,0.4666666666666667,60,0.27906976744186046,43
Arrival Seven,Train,0.5,4,0.7083333333333334,24,0.42105263157894735,19
Arrow,Ancient,0.5,10,0.5666666666666667,60,0.6896551724137931,29
Arrow,Anubis,0.6666666666666666,12,0.5138888888888888,72,0.5813953488372093,43
Arrow,Dust2,0.5,2,0.5,12,0.36363636363636365,11
Arrow,Inferno,0.5,2,0.4166666666666667,12,0.4,10
Arrow,Mirage,0.5,4,0.8235294117647058,17,0.4583333333333333,24
Arrow,Nuke,0.5,4,0.47619047619047616,21,0.25,20
Astralis,Ancient,0.5294117647058824,68,0.551948051948052,308,0.5176151761517616,369
Astralis,Dust2,0.43478260869565216,46,0.376425855513308,263,0.4784688995215311,209
Astralis,Inferno,0.5227272727272727,88,0.5333333333333333,465,0.5020576131687243,486
Astralis,Mirage,0.5135135135135135,74,0.5125858123569794,437,0.4804804804804805,333
Astralis,Nuke,0.6309523809523809,84,0.6,415,0.484375,448
Astralis,Overpass,0.42857142857142855,14,0.48,75,0.4868421052631579,76
Astralis,Train,0.5833333333333334,24,0.6111111111111112,126,0.3821138211382114,123
Astralis,Vertigo,0.75,12,0.5166666666666667,60,0.5151515151515151,66
Astralis Talent,Ancient,0.5,44,0.4628099173553719,242,0.5840336134453782,238
Astralis Talent,Anubis,0.5,28,0.3422818791946309,149,0.6073619631901841,163
Astralis Talent,Dust2,0.42857142857142855,14,0.328125,64,0.44,75
Astralis Talent,Inferno,0.5454545454545454,44,0.48770491803278687,244,0.5504201680672269,238
Astralis Talent,Mirage,0.5,40,0.46835443037974683,237,0.4153846153846154,195
Astralis Talent,Nuke,0.5285714285714286,70,0.5460526315789473,304,0.5833333333333334,420
Astralis Talent,Train,0.5,12,0.5333333333333333,45,0.4722222222222222,72
Astralis Talent,Vertigo,0.5,14,0.5135135135135135,74,0.5303030303030303,66
Astralis W,Ancient,0.5,2,0.4166666666666667,12,0.0,6
Astralis W,Anubis,0.75,8,0.425531914893617,47,0.6222222222222222,45
Astralis W,Inferno,0.5,4,0.125,24,0.4444444444444444,9
Astralis W,Mirage,0.5,2,0.16666666666666666,12,0.4,5
Astralis W,Vertigo,0.75,8,0.47058823529411764,34,0.5116279069767442,43
Astrum,Ancient,0.5384615384615384,52,0.47491638795986624,299,0.4691358024691358,243
Astrum,Anubis,0.5833333333333334,12,0.4861111111111111,72,0.609375,64
Astrum,Inferno,0.59375,32,0.42105263157894735,190,0.6153846153846154,156
Astrum,Mirage,0.5740740740740741,54,0.5243445692883895,267,0.5610561056105611,303
Astrum,Nuke,0.42857142857142855,42,0.5420560747663551,214,0.4915254237288136,236
Astrum,Train,0.42592592592592593,54,0.5366795366795367,259,0.5111111111111111,315
Atrix,Ancient,0.5,12,0.4307692307692308,65,0.4117647058823529,51
Atrix,Dust2,0.4444444444444444,18,0.45263157894736844,95,0.4520547945205479,73
Atrix,Inferno,0.5,2,0.16666666666666666,12,0.625,8
Atrix,Mirage,0.6666666666666666,12,0.5135135135135135,37,0.5833333333333334,72
Atrix,Nuke,0.3333333333333333,6,0.7,30,0.5,36
Atrix,Train,0.5,4,0.5238095238095238,21,0.6818181818181818,22
Aura,Dust2,0.75,4,0.2857142857142857,21,0.5833333333333334,24
Aura,Mirage,0.5,4,0.20833333333333334,24,0.6470588235294118,17
Aura,Nuke,0.5,4,0.2916666666666667,24,0.4375,16
Aura,Overpass,1.0,2,0.6666666666666666,12,1.0,5
Aurora,Ancient,0.45121951219512196,82,0.4473684210526316,456,0.45524296675191817,391
Aurora,Anubis,0.5285714285714286,70,0.4576271186440678,354,0.5641025641025641,390
Aurora,Dust2,0.4838709677419355,62,0.4812680115273775,347,0.4820359281437126,334
Aurora,Inferno,0.5714285714285714,84,0.4922737306843267,453,0.5246305418719212,406
Aurora,Mirage,0.5277777777777778,144,0.5663956639566395,738,0.475765306122449,784
Aurora,Nuke,0.47959183673469385,98,0.5510597302504817,519,0.46830265848670755,489
Aurora,Overpass,0.7,10,0.6875,48,0.5166666666666667,60
Aurora,Train,0.4125,80,0.518324607329843,382,0.5064377682403434,466
Aurora Young Blud,Ancient,0.5285714285714286,70,0.5162162162162162,370,0.49604221635883905,379
Aurora Young Blud,Anubis,0.5,42,0.42452830188679247,212,0.5502183406113537,229
Aurora Young Blud,Dust2,0.38,50,0.44298245614035087,228,0.5270758122743683,277
Aurora Young Blud,Inferno,0.5,58,0.42662116040955633,293,0.5555555555555556,333
Aurora Young Blud,Mirage,0.453125,64,0.5701219512195121,328,0.5145348837209303,344
Aurora Young Blud,Nuke,0.625,8,0.4791666666666667,48,0.40540540540540543,37
Aurora Young Blud,Overpass,0.5,6,0.4666666666666667,30,0.45454545454545453,33
Aurora Young Blud,Train,0.5,2,0.5833333333333334,12,0.1111111111111111,9
Aurora Young Blud,Vertigo,0.43333333333333335,30,0.5819209039548022,177,0.4701492537313433,134
Australia fe,Anubis,0.5,2,0.4166666666666667,12,0.5833333333333334,12
Australia fe,Dust2,0.3333333333333333,6,0.4,35,0.3333333333333333,27
Australia fe,Inferno,0.6666666666666666,6,0.36363636363636365,22,0.5294117647058824,34
Australia fe,Mirage,1.0,4,0.7058823529411765,17,0.6666666666666666,21
Aware fe,Ancient,0.375,8,0.2571428571428571,35,0.5405405405405406,37
Aware fe,Anubis,0.3333333333333333,12,0.3559322033898305,59,0.3333333333333333,57
Aware fe,Inferno,0.5,2,0.3333333333333333,12,0.16666666666666666,6
Aware fe,Mirage,0.75,4,0.5,24,0.2222222222222222,18
B8,Ancient,0.48717948717948717,78,0.5483870967741935,403,0.5130023640661938,423
B8,Anubis,0.35714285714285715,28,0.36666666666666664,150,0.6015625,128
B8,Dust2,0.5172413793103449,58,0.5150602409638554,332,0.47038327526132406,287
B8,Inferno,0.515625,64,0.5390835579514824,371,0.5136986301369864,292
B8,Mirage,0.5673076923076923,104,0.5756302521008403,476,0.5628140703517588,597
B8,Nuke,0.5,40,0.5275229357798165,218,0.465,200
B8,Overpass,0.25,4,0.5,22,0.5,22
B8,Train,0.3333333333333333,12,0.6376811594202898,69,0.22641509433962265,53
BACKWHENEVER,Mirage,0.0,2,0.16666666666666666,12,0.5,6
BAKS,Ancient,0.0,2,0.16666666666666666,12,0.4,5
BAKS,Dust2,0.3333333333333333,6,0.41379310344827586,29,0.6111111111111112,36
BAKS,Inferno,0.25,4,0.5,24,0.3125,16
BAKS,Mirage,0.16666666666666666,6,0.5,36,0.5714285714285714,21
BAKS,Nuke,0.25,4,0.2,10,0.5416666666666666,24
BAKS,Train,0.5,2,0.7142857142857143,7,0.08333333333333333,12
BASEMENT BOYS,Ancient,0.5454545454545454,22,0.46788990825688076,109,0.5043478260869565,115
BASEMENT BOYS,Anubis,0.6666666666666666,6,0.5483870967741935,31,0.5277777777777778,36
BASEMENT BOYS,Dust2,0.5,4,0.4444444444444444,18,0.2727272727272727,22
BASEMENT BOYS,Inferno,0.5,2,0.5833333333333334,12,0.6666666666666666,9
BASEMENT BOYS,Mirage,0.4166666666666667,12,0.390625,64,0.38333333333333336,60
BASEMENT BOYS,Nuke,0.75,4,0.5,24,0.5454545454545454,22
BASEMENT BOYS,Train,0.4,10,0.5192307692307693,52,0.40816326530612246,49
BBBMBCBS,Ancient,1.0,2,0.75,12,1.0,4
BBBMBCBS,Anubis,0.5,4,0.3333333333333333,24,0.4117647058823529,17
BBBMBCBS,Dust2,0.0,2,0.0,3,0.16666666666666666,12
BBBMBCBS,Inferno,0.0,2,0.16666666666666666,12,0.0,3
BBBMBCBS,Nuke,0.375,8,0.47619047619047616,42,0.5,46
BBBMBCBS,Overpass,0.5,2,0.9166666666666666,12,0.08333333333333333,12
BC.Game,Ancient,0.5444444444444444,90,0.49078341013824883,434,0.5416666666666666,480
BC.Game,Anubis,0.5178571428571429,56,0.4119718309859155,284,0.5448275862068965,290
BC.Game,Dust2,0.4583333333333333,72,0.4776902887139108,381,0.5213032581453634,399
BC.Game,Inferno,0.5,44,0.5043859649122807,228,0.5042735042735043,234
BC.Game,Mirage,0.5392156862745098,102,0.5602294455066922,523,0.5046904315196998,533
BC.Game,Nuke,0.4411764705882353,34,0.5,204,0.48717948717948717,156
BC.Game,Overpass,0.5,8,0.5116279069767442,43,0.5121951219512195,41
BC.Game,Train,0.45454545454545453,22,0.5630252100840336,119,0.4818181818181818,110
BC.Game,Vertigo,0.5,2,0.4,5,0.16666666666666666,12
BDB,Ancient,0.5,2,0.3333333333333333,12,0.75,12
BDB,Dust2,0.5,4,0.8571428571428571,14,0.5833333333333334,24
BDB,Mirage,0.5,2,0.75,12,0.25,12
BEE,Ancient,0.375,8,0.3783783783783784,37,0.4375,48
BEE,Mirage,0.5,4,0.7058823529411765,17,0.4782608695652174,23
BEE,Nuke,0.5,2,0.25,12,0.42857142857142855,7
BESTIA,Ancient,0.5434782608695652,46,0.632,250,0.5209302325581395,215
BESTIA,Anubis,0.59375,32,0.5128205128205128,156,0.6172839506172839,162
BESTIA,Dust2,0.45652173913043476,46,0.5289256198347108,242,0.4959016393442623,244
BESTIA,Inferno,0.5652173913043478,46,0.5127118644067796,236,0.5284552845528455,246
BESTIA,Mirage,0.5576923076923077,52,0.5555555555555556,279,0.5762081784386617,269
BESTIA,Nuke,0.5,46,0.5267489711934157,243,0.4844961240310077,258
BESTIA,Overpass,0.5,2,0.9166666666666666,12,0.5,4
BESTIA Academy,Ancient,0.5,4,0.2727272727272727,11,0.5,24
BESTIA Academy,Anubis,0.0,2,0.14285714285714285,7,0.4166666666666667,12
BESTIA Academy,Nuke,0.0,4,0.13333333333333333,15,0.13333333333333333,15
BEZPRESSA,Ancient,0.5,2,0.6666666666666666,12,1.0,5
BEZPRESSA,Vertigo,1.0,2,0.4166666666666667,12,0.7272727272727273,11
BHOP,Anubis,1.0,2,0.6666666666666666,9,0.5833333333333334,12
BHOP,Vertigo,0.5,2,0.36363636363636365,11,0.75,12
BIG,Ancient,0.5735294117647058,68,0.5326797385620915,306,0.468586387434555,382
BIG,Anubis,0.4,10,0.4915254237288136,59,0.5111111111111111,45
BIG,Dust2,0.3793103448275862,58,0.5310344827586206,290,0.47297297297297297,296
BIG,Inferno,0.36363636363636365,44,0.3981042654028436,211,0.4698275862068966,232
BIG,Mirage,0.5487804878048781,82,0.5273159144893111,421,0.395,400
BIG,Nuke,0.4375,64,0.5270655270655271,351,0.42574257425742573,303
BIG,Overpass,0.6,10,0.5370370370370371,54,0.5535714285714286,56
BIG,Train,0.5416666666666666,24,0.6347826086956522,115,0.46153846153846156,130
BIG,Vertigo,0.5,8,0.4166666666666667,48,0.4878048780487805,41
BIG Academy,Anubis,0.5,8,0.625,48,0.525,40
BIG Academy,Dust2,0.42857142857142855,14,0.5066666666666667,75,0.5972222222222222,72
BIG Academy,Inferno,0.25,12,0.5416666666666666,72,0.38461538461538464,52
BIG Academy,Mirage,0.4375,16,0.36231884057971014,69,0.3684210526315789,76
BIG Academy,Nuke,0.5714285714285714,14,0.4691358024691358,81,0.38028169014084506,71
BIG Academy,Overpass,0.5714285714285714,14,0.6521739130434783,69,0.4819277108433735,83
BIG Academy,Train,0.875,8,0.631578947368421,38,0.5526315789473685,38
BIG EQUIPA,Ancient,0.36363636363636365,22,0.5353535353535354,99,0.4016393442622951,122
BIG EQUIPA,Anubis,0.375,8,0.4375,48,0.5365853658536586,41
BIG EQUIPA,Dust2,0.375,8,0.25,48,0.6666666666666666,39
BIG EQUIPA,Inferno,0.5625,16,0.5675675675675675,74,0.5949367088607594,79
BIG EQUIPA,Mirage,0.45454545454545453,22,0.5714285714285714,112,0.45918367346938777,98
BIG EQUIPA,Nuke,0.4444444444444444,18,0.5,88,0.4639175257731959,97
BIG EQUIPA,Overpass,0.5,4,0.7083333333333334,24,0.6923076923076923,13
BIG EQUIPA,Train,0.5,4,0.6086956521739131,23,0.5,24
BLEED,Ancient,0.42857142857142855,14,0.5540540540540541,74,0.4,75
BLEED,Anubis,0.5,14,0.4025974025974026,77,0.5875,80
BLEED,Dust2,0.6,10,0.3333333333333333,54,0.5471698113207547,53
BLEED,Inferno,0.5,10,0.5166666666666667,60,0.45614035087719296,57
BLEED,Mirage,0.5,20,0.49056603773584906,106,0.4528301886792453,106
BLEED,Nuke,0.6,10,0.4827586206896552,58,0.4230769230769231,52
BLEED,Vertigo,0.125,8,0.375,48,0.5833333333333334,48
BLUEJAYS,Ancient,0.47297297297297297,74,0.5284552845528455,369,0.5660847880299252,401
BLUEJAYS,Anubis,0.6,20,0.4807692307692308,104,0.625,120
BLUEJAYS,Dust2,0.5303030303030303,66,0.5157232704402516,318,0.5454545454545454,363
BLUEJAYS,Inferno,0.5666666666666667,30,0.5542168674698795,166,0.5104895104895105,143
BLUEJAYS,Mirage,0.46296296296296297,54,0.5147058823529411,272,0.45660377358490567,265
BLUEJAYS,Nuke,0.48214285714285715,56,0.5442622950819672,305,0.4758364312267658,269
BLUEJAYS,Overpass,0.375,8,0.5,48,0.3333333333333333,36
BLUEJAYS,Train,0.5666666666666667,30,0.6592592592592592,135,0.5364238410596026,151
BOGATYRI,Ancient,0.0,2,0.08333333333333333,12,0.0,2
BOGATYRI,Anubis,0.5,2,0.36363636363636365,11,0.5,12
BOGATYRI,Dust2,0.6666666666666666,6,0.4782608695652174,23,0.25,36
BOGATYRI,Vertigo,0.0,2,0.16666666666666666,12,0.0,3
BORING PLAYERS,Ancient,0.6875,16,0.5094339622641509,53,0.53125,96
BORING PLAYERS,Anubis,1.0,2,0.5833333333333334,12,0.4166666666666667,12
BORING PLAYERS,Dust2,0.25,8,0.4418604651162791,43,0.4,40
BORING PLAYERS,Inferno,0.42857142857142855,14,0.4788732394366197,71,0.42857142857142855,77
BORING PLAYERS,Mirage,0.0,2,0.08333333333333333,12,0.0,2
BORING PLAYERS,Nuke,0.5,14,0.5616438356164384,73,0.36363636363636365,77
BORING PLAYERS,Overpass,0.0,2,0.3333333333333333,12,0.5833333333333334,12
BOSS,Ancient,0.56,100,0.5373737373737374,495,0.5128205128205128,546
BOSS,Anubis,0.29411764705882354,34,0.37988826815642457,179,0.5668789808917197,157
BOSS,Dust2,0.6111111111111112,36,0.5314009661835749,207,0.5306122448979592,147
BOSS,Inferno,0.5,30,0.5389221556886228,167,0.4859154929577465,142
BOSS,Mirage,0.4868421052631579,76,0.5294117647058824,374,0.5681818181818182,352
BOSS,Nuke,0.4666666666666667,30,0.5,138,0.5,166
BOSS,Overpass,0.4444444444444444,18,0.41346153846153844,104,0.36619718309859156,71
BOSS,Train,0.4583333333333333,24,0.5514018691588785,107,0.48872180451127817,133
BOSS,Vertigo,0.3333333333333333,24,0.4888888888888889,135,0.5079365079365079,126
BOXED,Ancient,0.0,2,0.5833333333333334,12,0.4166666666666667,12
BOXED,Dust2,0.0,2,0.25,12,0.2,5
BRUTE,Ancient,0.5,28,0.46511627906976744,129,0.43137254901960786,153
BRUTE,Anubis,0.5555555555555556,18,0.3055555555555556,108,0.4492753623188406,69
BRUTE,Dust2,0.6111111111111112,18,0.43157894736842106,95,0.43010752688172044,93
BRUTE,Inferno,0.5625,32,0.5031847133757962,157,0.4463276836158192,177
BRUTE,Mirage,0.45,20,0.4375,112,0.3373493975903614,83
BRUTE,Nuke,0.5,2,0.6666666666666666,12,0.5555555555555556,9
BRUTE,Overpass,0.375,8,0.6458333333333334,48,0.2564102564102564,39
BRUTE,Train,0.375,8,0.4375,48,0.2857142857142857,35
BTC Investors,Ancient,0.0,2,0.75,12,0.3333333333333333,12
BTC Investors,Anubis,1.0,2,0.2857142857142857,7,0.3333333333333333,12
BTC Investors,Dust2,0.0,2,0.6666666666666666,12,0.45454545454545453,11
BTC Investors,Nuke,0.75,4,0.5416666666666666,24,0.5217391304347826,23
BURN,Ancient,0.16666666666666666,6,0.21428571428571427,28,0.5277777777777778,36
BURN,Dust2,0.0,2,0.4166666666666667,12,0.4,10
BURN,Inferno,0.5,2,0.25,12,0.9090909090909091,11
BURN,Mirage,0.5,2,0.8333333333333334,12,0.42857142857142855,7
BURN,Nuke,0.0,2,0.0,2,0.08333333333333333,12
Back2TheGame,Ancient,0.5,8,0.5476190476190477,42,0.3333333333333333,45
Back2TheGame,Dust2,0.0,2,0.0,2,0.08333333333333333,12
Back2TheGame,Mirage,1.0,2,0.8333333333333334,6,0.6666666666666666,12
Bad Boys,Anubis,0.5,2,0.5833333333333334,12,0.5,12
Bad Boys,Dust2,0.5,4,0.6,20,0.5833333333333334,24
Bad Boys,Mirage,0.3333333333333333,6,0.4411764705882353,34,0.6571428571428571,35
Bad Boys,Nuke,0.0,2,0.5,12,0.3,10
Bad Luck,Ancient,0.4,10,0.5789473684210527,38,0.5833333333333334,60
Bad Luck,Dust2,0.5714285714285714,14,0.4647887323943662,71,0.3230769230769231,65
Bad Luck,Inferno,0.5,2,0.6666666666666666,12,0.18181818181818182,11
Bad Luck,Nuke,0.375,8,0.38095238095238093,42,0.34210526315789475,38
Bad Luck,Train,0.0,2,0.08333333333333333,12,0.0,2
Bad News Capybaras,Ancient,0.5,2,0.25,12,0.0,4
Bad News Capybaras,Anubis,0.3333333333333333,24,0.4083333333333333,120,0.4962962962962963,135
Bad News Capybaras,Dust2,0.5384615384615384,26,0.4714285714285714,140,0.432,125
Bad News Capybaras,Inferno,0.55,20,0.40816326530612246,98,0.52,100
Bad News Capybaras,Mirage,0.5333333333333333,30,0.5526315789473685,152,0.40372670807453415,161
Bad News Capybaras,Nuke,0.5555555555555556,18,0.49411764705882355,85,0.44,100
Bad News Capybaras,Train,0.25,8,0.5111111111111111,45,0.5238095238095238,42
Bad News Chickens,Ancient,0.5,16,0.5324675324675324,77,0.6081081081081081,74
Bad News Chickens,Anubis,0.7,10,0.42857142857142855,49,0.6491228070175439,57
Bad News Chickens,Dust2,0.5625,16,0.5340909090909091,88,0.5352112676056338,71
Bad News Chickens,Mirage,0.5,18,0.5857142857142857,70,0.5728155339805825,103
Bad News Chickens,Nuke,0.4375,16,0.573170731707317,82,0.5591397849462365,93
Bad News Chickens,Vertigo,0.5,2,0.5833333333333334,12,0.3333333333333333,12
Bad News Eagles,Ancient,0.75,12,0.6,60,0.6029411764705882,68
Bad News Eagles,Anubis,0.5,2,0.4,5,0.9166666666666666,12
Bad News Eagles,Dust2,0.3333333333333333,6,0.5588235294117647,34,0.5,36
Bad News Eagles,Inferno,0.3333333333333333,6,0.41935483870967744,31,0.5666666666666667,30
Bad News Eagles,Mirage,0.42857142857142855,14,0.5526315789473685,76,0.38961038961038963,77
Bad News Eagles,Train,0.5,4,0.625,24,0.3333333333333333,21
BadGuys,Ancient,0.4,10,0.5370370370370371,54,0.6222222222222222,45
BadGuys,Anubis,0.75,4,0.4166666666666667,24,0.6363636363636364,22
BadGuys,Dust2,0.75,4,0.4583333333333333,24,0.5416666666666666,24
BadGuys,Inferno,0.0,2,0.25,12,0.6363636363636364,11
BadGuys,Mirage,0.75,8,0.5151515151515151,33,0.4166666666666667,48
BadGuys,Nuke,0.0,4,0.375,24,0.35294117647058826,17
Bankai,Dust2,0.3333333333333333,6,0.4857142857142857,35,0.6,25
Bankai,Mirage,0.25,4,0.625,24,0.22727272727272727,22
Bankai,Nuke,0.8333333333333334,6,0.9,20,0.5833333333333334,36
BeBold,Ancient,0.25,4,0.2608695652173913,23,0.625,24
BeBold,Anubis,0.3,10,0.26785714285714285,56,0.4,40
BeBold,Dust2,0.25,8,0.3684210526315789,38,0.5,38
BeBold,Inferno,0.5,6,0.5555555555555556,36,0.2692307692307692,26
BeBold,Mirage,0.25,8,0.5172413793103449,29,0.3333333333333333,48
BeBold,Nuke,0.875,8,0.5428571428571428,35,0.5416666666666666,48
BeBold,Vertigo,0.5,2,0.3333333333333333,12,0.375,8
Belfast Storm,Ancient,0.3333333333333333,6,0.32,25,0.5555555555555556,27
Belfast Storm,Dust2,0.3333333333333333,6,0.45454545454545453,33,0.4444444444444444,36
Belfast Storm,Inferno,0.5,4,0.45454545454545453,22,0.625,24
Belfast Storm,Mirage,0.5,2,0.6363636363636364,11,0.5,12
Belfast Storm,Nuke,0.5,8,0.5,48,0.45,40
Belfast Storm,Train,1.0,2,0.5,12,0.7777777777777778,9
Believe,Ancient,0.25,4,0.2777777777777778,18,0.38095238095238093,21
Believe,Mirage,0.6666666666666666,6,0.5806451612903226,31,0.4722222222222222,36
Believe,Nuke,0.0,2,0.5833333333333334,12,0.5454545454545454,11
BetBoom,Ancient,0.5294117647058824,102,0.5,544,0.5183752417794971,517
BetBoom,Anubis,0.5,72,0.45663265306122447,392,0.6273972602739726,365
BetBoom,Dust2,0.4411764705882353,68,0.4849315068493151,365,0.4970414201183432,338
BetBoom,Inferno,0.3333333333333333,6,0.5416666666666666,24,0.5277777777777778,36
BetBoom,Mirage,0.5462962962962963,108,0.5561594202898551,552,0.48606271777003485,574
BetBoom,Nuke,0.5234375,128,0.572347266881029,622,0.5076495132127955,719
BetBoom,Overpass,0.25,12,0.36363636363636365,66,0.5846153846153846,65
BetBoom,Train,0.5384615384615384,52,0.6408450704225352,284,0.4425087108013937,287
BetBoom,Vertigo,0.6,10,0.4,60,0.603448275862069,58
Betclic,Ancient,0.4935897435897436,156,0.5105067985166872,809,0.49471210340775557,851
Betclic,Anubis,0.5,92,0.42283298097251587,473,0.5568862275449101,501
Betclic,Dust2,0.5,76,0.4965197215777262,431,0.48732394366197185,355
Betclic,Inferno,0.5,2,0.5833333333333334,12,0.1111111111111111,9
Betclic,Mirage,0.5204081632653061,98,0.549718574108818,533,0.4209486166007905,506
Betclic,Nuke,0.6287878787878788,132,0.4933135215453195,673,0.5392296718972895,701
Betclic,Overpass,0.3181818181818182,22,0.5294117647058824,119,0.48148148148148145,108
Betclic,Train,0.5370370370370371,54,0.5952380952380952,294,0.46387832699619774,263
Betclic,Vertigo,0.4666666666666667,30,0.48299319727891155,147,0.5032679738562091,153
Betera,Ancient,0.5163934426229508,122,0.5316846986089645,647,0.5253456221198156,651
Betera,Anubis,0.5,22,0.3826086956521739,115,0.5217391304347826,115
Betera,Dust2,0.5471698113207547,106,0.5426944971537002,527,0.5367521367521367,585
Betera,Inferno,0.5,4,0.5833333333333334,24,0.5714285714285714,21
Betera,Mirage,0.5897435897435898,78,0.5495283018867925,424,0.45012787723785164,391
Betera,Nuke,0.5795454545454546,88,0.5383022774327122,483,0.47129186602870815,418
Betera,Overpass,0.6428571428571429,14,0.6,80,0.46774193548387094,62
Betera,Train,0.5961538461538461,52,0.5603112840466926,257,0.4781021897810219,274
Betera,Vertigo,0.0,2,0.2222222222222222,9,0.5,12
Beyman,Dust2,0.5,2,0.5,12,0.125,8
Beyman,Nuke,0.5,2,0.6,5,0.08333333333333333,12
Big W,Ancient,0.625,8,0.5588235294117647,34,0.3958333333333333,48
Big W,Anubis,0.7,10,0.45614035087719296,57,0.5535714285714286,56
Big W,Inferno,0.5,4,0.5416666666666666,24,0.16666666666666666,18
Big W,Mirage,0.5,2,0.5833333333333334,12,0.4166666666666667,12
Big W,Nuke,0.25,4,0.4583333333333333,24,0.5416666666666666,24
Black Mold,Ancient,0.75,4,0.5416666666666666,24,0.4166666666666667,12
Black Mold,Anubis,0.5,6,0.38461538461538464,26,0.6296296296296297,27
